step,loss,lr,elapsed_s
11200,0.013592,4.238e-05,516.9
11220,0.016650,4.222e-05,517.7
11240,0.014590,4.206e-05,518.5
11260,0.013738,4.190e-05,519.4
11280,0.014502,4.174e-05,520.2
11300,0.016020,4.158e-05,521.0
11320,0.015455,4.142e-05,521.8
11340,0.012819,4.126e-05,522.6
11360,0.012947,4.111e-05,523.4
11380,0.015863,4.095e-05,524.2
11400,0.014027,4.079e-05,525.1
11420,0.013765,4.063e-05,525.9
11440,0.015075,4.047e-05,526.7
11460,0.016254,4.031e-05,527.5
11480,0.013309,4.016e-05,528.3
11500,0.012766,4.000e-05,529.1
11520,0.013846,3.984e-05,530.4
11540,0.015193,3.968e-05,531.2
11560,0.013096,3.953e-05,532.0
11580,0.012930,3.937e-05,532.9
11600,0.015325,3.921e-05,533.7
11620,0.013433,3.905e-05,534.5
11640,0.013043,3.890e-05,535.4
11660,0.015887,3.874e-05,536.2
11680,0.013324,3.858e-05,537.0
11700,0.014333,3.843e-05,537.9
11720,0.015386,3.827e-05,538.7
11740,0.014615,3.811e-05,539.5
11760,0.013510,3.796e-05,540.4
11780,0.017394,3.780e-05,541.2
11800,0.013517,3.764e-05,542.1
11820,0.013728,3.749e-05,542.9
11840,0.015904,3.733e-05,543.7
11860,0.013991,3.718e-05,544.5
11880,0.012591,3.702e-05,545.3
11900,0.013797,3.686e-05,546.1
11920,0.015304,3.671e-05,546.9
11940,0.017669,3.655e-05,547.7
11960,0.013821,3.640e-05,548.5
11980,0.015486,3.624e-05,549.3
12000,0.015726,3.609e-05,550.1
12020,0.014725,3.593e-05,551.3
12040,0.012756,3.578e-05,552.1
12060,0.013172,3.563e-05,552.9
12080,0.012671,3.547e-05,553.7
12100,0.013713,3.532e-05,554.5
12120,0.012405,3.516e-05,555.4
12140,0.012851,3.501e-05,556.2
12160,0.012695,3.486e-05,557.0
12180,0.015147,3.470e-05,557.8
12200,0.016575,3.455e-05,558.6
12220,0.014051,3.440e-05,559.4
12240,0.014761,3.424e-05,560.3
12260,0.013361,3.409e-05,561.1
12280,0.013624,3.394e-05,561.9
12300,0.012950,3.379e-05,562.8
12320,0.013181,3.363e-05,563.6
12340,0.016841,3.348e-05,564.5
12360,0.014037,3.333e-05,565.3
12380,0.012364,3.318e-05,566.1
12400,0.013227,3.303e-05,567.0
12420,0.012456,3.287e-05,567.8
12440,0.012735,3.272e-05,568.6
12460,0.012791,3.257e-05,569.5
12480,0.013271,3.242e-05,570.3
12500,0.014667,3.227e-05,571.1
12520,0.013634,3.212e-05,572.4
12540,0.011371,3.197e-05,573.3
