step,loss,lr,elapsed_s
5520,0.031920,8.452e-05,253.7
5540,0.028730,8.440e-05,254.6
5560,0.033586,8.429e-05,255.4
5580,0.028744,8.417e-05,256.2
5600,0.031545,8.405e-05,257.1
5620,0.032395,8.393e-05,257.9
5640,0.029139,8.381e-05,258.7
5660,0.030937,8.370e-05,259.5
5680,0.030124,8.358e-05,260.4
5700,0.027581,8.346e-05,261.2
5720,0.029918,8.334e-05,262.0
5740,0.027948,8.322e-05,262.8
5760,0.028827,8.310e-05,263.7
5780,0.029062,8.297e-05,264.5
5800,0.031690,8.285e-05,265.3
5820,0.028767,8.273e-05,266.1
5840,0.027228,8.261e-05,267.0
5860,0.031192,8.249e-05,267.8
5880,0.032750,8.237e-05,268.6
5900,0.031859,8.224e-05,269.4
5920,0.028695,8.212e-05,270.3
5940,0.025456,8.200e-05,271.1
5960,0.025933,8.187e-05,271.9
5980,0.025433,8.175e-05,272.7
6000,0.027172,8.162e-05,273.6
6020,0.026856,8.150e-05,274.8
6040,0.029812,8.137e-05,275.7
6060,0.033244,8.125e-05,276.5
6080,0.023838,8.112e-05,277.3
6100,0.029576,8.099e-05,278.2
6120,0.025858,8.087e-05,279.0
6140,0.030540,8.074e-05,279.8
6160,0.024863,8.061e-05,280.6
6180,0.024009,8.049e-05,281.4
6200,0.025945,8.036e-05,282.3
6220,0.028880,8.023e-05,283.1
6240,0.029071,8.010e-05,283.9
6260,0.029418,7.997e-05,284.7
6280,0.026828,7.984e-05,285.6
6300,0.024277,7.971e-05,286.4
6320,0.024595,7.958e-05,287.2
6340,0.022923,7.945e-05,288.1
6360,0.024249,7.932e-05,288.9
6380,0.021616,7.919e-05,289.7
6400,0.022386,7.906e-05,290.5
6420,0.025600,7.893e-05,291.4
6440,0.030457,7.880e-05,292.2
6460,0.025447,7.867e-05,293.0
6480,0.025993,7.854e-05,293.8
6500,0.023241,7.840e-05,294.6
6520,0.022728,7.827e-05,295.9
6540,0.022627,7.814e-05,296.7
6560,0.020832,7.800e-05,297.5
6580,0.023337,7.787e-05,298.4
6600,0.026831,7.774e-05,299.2
6620,0.023243,7.760e-05,300.0
6640,0.023170,7.747e-05,300.8
6660,0.029025,7.733e-05,301.7
6680,0.025101,7.720e-05,302.5
6700,0.022003,7.706e-05,303.3
6720,0.024643,7.693e-05,304.1
6740,0.021950,7.679e-05,305.0
6760,0.025896,7.666e-05,305.8
6780,0.022802,7.652e-05,306.6
6800,0.026766,7.638e-05,307.5
6820,0.025319,7.625e-05,308.3
6840,0.024446,7.611e-05,309.1
6860,0.023221,7.597e-05,309.9
6880,0.023319,7.583e-05,310.8
6900,0.025083,7.569e-05,311.6
6920,0.024348,7.556e-05,312.4
6940,0.025602,7.542e-05,313.2
6960,0.022700,7.528e-05,314.1
6980,0.023386,7.514e-05,314.9
7000,0.024487,7.500e-05,315.7
7020,0.021586,7.486e-05,316.9
7040,0.025268,7.472e-05,317.8
7060,0.020857,7.458e-05,318.6
7080,0.022968,7.444e-05,319.4
7100,0.022252,7.430e-05,320.2
7120,0.023226,7.416e-05,321.1
7140,0.021052,7.402e-05,321.9
7160,0.024826,7.388e-05,322.7
7180,0.022192,7.373e-05,323.6
7200,0.022305,7.359e-05,324.4
7220,0.022332,7.345e-05,325.2
7240,0.020996,7.331e-05,326.0
7260,0.022687,7.316e-05,326.9
7280,0.021042,7.302e-05,327.7
7300,0.021699,7.288e-05,328.5
7320,0.024245,7.274e-05,329.3
7340,0.023509,7.259e-05,330.2
7360,0.025057,7.245e-05,331.0
7380,0.018491,7.230e-05,331.8
7400,0.020134,7.216e-05,332.6
7420,0.020344,7.202e-05,333.5
7440,0.020577,7.187e-05,334.3
7460,0.022780,7.173e-05,335.1
7480,0.022826,7.158e-05,335.9
7500,0.023700,7.143e-05,336.8
7520,0.024253,7.129e-05,338.0
7540,0.018421,7.114e-05,338.8
7560,0.019730,7.100e-05,339.7
7580,0.019617,7.085e-05,340.5
7600,0.020283,7.070e-05,341.3
7620,0.022381,7.056e-05,342.1
7640,0.022471,7.041e-05,343.0
7660,0.019401,7.026e-05,343.8
7680,0.020916,7.012e-05,344.6
7700,0.019296,6.997e-05,345.4
7720,0.019891,6.982e-05,346.3
7740,0.021503,6.967e-05,347.1
7760,0.025030,6.952e-05,347.9
7780,0.021501,6.938e-05,348.8
7800,0.021206,6.923e-05,349.6
7820,0.020759,6.908e-05,350.4
7840,0.023110,6.893e-05,351.2
7860,0.020180,6.878e-05,352.1
7880,0.023280,6.863e-05,352.9
7900,0.022030,6.848e-05,353.7
7920,0.019626,6.833e-05,354.5
7940,0.021020,6.818e-05,355.4
7960,0.019286,6.803e-05,356.3
7980,0.019310,6.788e-05,357.2
8000,0.018929,6.773e-05,358.0
8020,0.021869,6.758e-05,359.2
8040,0.020408,6.743e-05,360.1
8060,0.022414,6.728e-05,360.9
8080,0.017816,6.713e-05,361.8
8100,0.019601,6.697e-05,362.6
8120,0.022353,6.682e-05,363.4
