step,loss,lr,elapsed_s
6080,0.026060,8.112e-05,289.0
6100,0.033504,8.099e-05,289.8
6120,0.028057,8.087e-05,290.7
6140,0.032332,8.074e-05,291.5
6160,0.027624,8.061e-05,292.4
6180,0.027951,8.049e-05,293.3
6200,0.029899,8.036e-05,294.1
6220,0.032456,8.023e-05,295.0
6240,0.028915,8.010e-05,295.9
6260,0.030654,7.997e-05,296.8
6280,0.028616,7.984e-05,297.6
6300,0.026652,7.971e-05,298.5
6320,0.027400,7.958e-05,299.4
6340,0.026358,7.945e-05,300.3
6360,0.028667,7.932e-05,301.2
6380,0.025615,7.919e-05,302.1
6400,0.024549,7.906e-05,303.0
6420,0.027385,7.893e-05,303.9
6440,0.028848,7.880e-05,304.8
6460,0.026619,7.867e-05,305.7
6480,0.026585,7.854e-05,306.6
6500,0.026412,7.840e-05,307.4
6520,0.026633,7.827e-05,308.8
6540,0.025732,7.814e-05,309.6
6560,0.023475,7.800e-05,310.5
6580,0.024577,7.787e-05,311.3
6600,0.027942,7.774e-05,312.2
6620,0.025722,7.760e-05,313.0
6640,0.025581,7.747e-05,313.9
6660,0.032927,7.733e-05,314.8
6680,0.027856,7.720e-05,315.6
6700,0.023580,7.706e-05,316.5
6720,0.024872,7.693e-05,317.4
6740,0.023727,7.679e-05,318.2
6760,0.027588,7.666e-05,319.1
6780,0.024881,7.652e-05,320.0
6800,0.029795,7.638e-05,320.8
6820,0.027947,7.625e-05,321.7
6840,0.027538,7.611e-05,322.5
6860,0.026702,7.597e-05,323.4
6880,0.026335,7.583e-05,324.2
6900,0.027141,7.569e-05,325.0
6920,0.026929,7.556e-05,325.9
6940,0.029363,7.542e-05,326.8
6960,0.024710,7.528e-05,327.6
6980,0.025380,7.514e-05,328.4
7000,0.026560,7.500e-05,329.3
7020,0.023546,7.486e-05,330.6
7040,0.026168,7.472e-05,331.4
7060,0.022996,7.458e-05,332.2
7080,0.025407,7.444e-05,333.1
7100,0.025388,7.430e-05,333.9
7120,0.025732,7.416e-05,334.8
7140,0.022956,7.402e-05,335.6
7160,0.026250,7.388e-05,336.5
7180,0.022827,7.373e-05,337.3
7200,0.023618,7.359e-05,338.2
7220,0.024028,7.345e-05,339.0
7240,0.023103,7.331e-05,339.9
7260,0.023241,7.316e-05,340.7
7280,0.022215,7.302e-05,341.6
7300,0.024739,7.288e-05,342.4
7320,0.024643,7.274e-05,343.2
7340,0.025650,7.259e-05,344.0
7360,0.027549,7.245e-05,344.9
7380,0.020333,7.230e-05,345.7
7400,0.022741,7.216e-05,346.5
7420,0.022786,7.202e-05,347.3
7440,0.023118,7.187e-05,348.1
7460,0.027467,7.173e-05,348.9
7480,0.026817,7.158e-05,349.8
7500,0.027304,7.143e-05,350.6
7520,0.025096,7.129e-05,351.9
7540,0.020302,7.114e-05,352.8
7560,0.022929,7.100e-05,353.7
7580,0.024153,7.085e-05,354.5
7600,0.022515,7.070e-05,355.4
7620,0.024199,7.056e-05,356.2
7640,0.024907,7.041e-05,357.0
7660,0.021278,7.026e-05,357.9
7680,0.023189,7.012e-05,358.7
7700,0.021734,6.997e-05,359.6
7720,0.022109,6.982e-05,360.4
7740,0.023163,6.967e-05,361.2
7760,0.027095,6.952e-05,362.1
7780,0.023892,6.938e-05,362.9
7800,0.024578,6.923e-05,363.8
7820,0.023283,6.908e-05,364.6
7840,0.023665,6.893e-05,365.5
7860,0.021098,6.878e-05,366.3
7880,0.025519,6.863e-05,367.1
7900,0.023643,6.848e-05,368.0
7920,0.021618,6.833e-05,368.8
7940,0.023098,6.818e-05,369.7
7960,0.022351,6.803e-05,370.5
7980,0.020481,6.788e-05,371.3
8000,0.020315,6.773e-05,372.2
8020,0.023677,6.758e-05,373.4
8040,0.022212,6.743e-05,374.3
8060,0.023121,6.728e-05,375.1
8080,0.018974,6.713e-05,375.9
8100,0.021463,6.697e-05,376.7
8120,0.024129,6.682e-05,377.5
8140,0.018575,6.667e-05,378.3
8160,0.020770,6.652e-05,379.1
8180,0.020187,6.637e-05,379.9
8200,0.018047,6.621e-05,380.8
8220,0.020254,6.606e-05,381.6
8240,0.019137,6.591e-05,382.4
8260,0.021256,6.576e-05,383.2
8280,0.018204,6.560e-05,384.0
8300,0.019382,6.545e-05,384.8
8320,0.021780,6.530e-05,385.6
8340,0.022080,6.514e-05,386.4
8360,0.021057,6.499e-05,387.2
8380,0.020631,6.484e-05,388.0
8400,0.020509,6.468e-05,388.8
8420,0.022979,6.453e-05,389.5
8440,0.022182,6.437e-05,390.3
8460,0.020678,6.422e-05,391.1
8480,0.017964,6.407e-05,391.9
8500,0.018634,6.391e-05,392.7
8520,0.017977,6.376e-05,426.5
8540,0.020978,6.360e-05,427.4
8560,0.019054,6.345e-05,428.3
8580,0.018029,6.329e-05,429.1
8600,0.018195,6.314e-05,430.0
8620,0.019177,6.298e-05,430.9
8640,0.023525,6.282e-05,431.7
8660,0.019952,6.267e-05,432.6
8680,0.023303,6.251e-05,433.5
8700,0.021640,6.236e-05,434.3
8720,0.023612,6.220e-05,435.2
8740,0.018845,6.204e-05,436.0
8760,0.019273,6.189e-05,436.8
8780,0.019773,6.173e-05,437.6
8800,0.019840,6.157e-05,438.4
8820,0.018297,6.142e-05,439.3
8840,0.019586,6.126e-05,440.1
8860,0.022968,6.110e-05,440.9
8880,0.020828,6.095e-05,441.7
8900,0.022195,6.079e-05,442.5
8920,0.016840,6.063e-05,443.3
8940,0.016239,6.047e-05,444.2
8960,0.019083,6.032e-05,445.0
8980,0.017381,6.016e-05,445.8
9000,0.016753,6.000e-05,446.6
9020,0.017835,5.984e-05,447.9
9040,0.018094,5.969e-05,448.8
9060,0.018964,5.953e-05,449.6
9080,0.020129,5.937e-05,450.4
9100,0.021410,5.921e-05,451.3
9120,0.019800,5.905e-05,452.1
9140,0.018388,5.889e-05,453.0
9160,0.018944,5.874e-05,453.9
9180,0.019961,5.858e-05,454.7
9200,0.019002,5.842e-05,455.6
9220,0.016341,5.826e-05,456.5
9240,0.018260,5.810e-05,457.3
9260,0.017798,5.794e-05,458.2
9280,0.017024,5.778e-05,459.0
9300,0.017985,5.762e-05,459.9
9320,0.017112,5.746e-05,460.8
9340,0.016051,5.730e-05,461.7
9360,0.017459,5.714e-05,462.5
9380,0.017166,5.699e-05,463.4
9400,0.018249,5.683e-05,464.3
9420,0.018826,5.667e-05,465.1
9440,0.019059,5.651e-05,466.0
9460,0.019571,5.635e-05,466.9
9480,0.020101,5.619e-05,467.8
9500,0.019260,5.603e-05,468.6
9520,0.017148,5.587e-05,470.0
9540,0.015803,5.571e-05,470.8
9560,0.019880,5.555e-05,471.7
9580,0.017279,5.539e-05,472.6
9600,0.016424,5.523e-05,473.4
9620,0.018318,5.507e-05,474.3
9640,0.020261,5.491e-05,475.1
9660,0.017280,5.475e-05,476.0
9680,0.015991,5.459e-05,476.8
9700,0.016679,5.442e-05,477.6
9720,0.016892,5.426e-05,478.5
9740,0.015093,5.410e-05,479.3
9760,0.018680,5.394e-05,480.1
9780,0.020137,5.378e-05,481.0
9800,0.017107,5.362e-05,481.8
9820,0.018232,5.346e-05,482.7
9840,0.020744,5.330e-05,483.5
9860,0.017088,5.314e-05,484.3
9880,0.015344,5.298e-05,485.2
9900,0.018527,5.282e-05,486.0
9920,0.016824,5.266e-05,486.9
9940,0.015722,5.250e-05,487.7
9960,0.015011,5.234e-05,488.5
9980,0.015568,5.217e-05,489.4
10000,0.015717,5.201e-05,490.2
10020,0.015788,5.185e-05,491.5
10040,0.016196,5.169e-05,492.3
10060,0.016663,5.153e-05,493.2
10080,0.018075,5.137e-05,494.1
10100,0.017172,5.121e-05,494.9
10120,0.017527,5.105e-05,495.8
10140,0.016080,5.089e-05,496.7
10160,0.015776,5.072e-05,497.5
10180,0.014948,5.056e-05,498.3
10200,0.017435,5.040e-05,499.2
10220,0.016618,5.024e-05,500.0
10240,0.016791,5.008e-05,500.9
10260,0.017092,4.992e-05,501.7
10280,0.017811,4.976e-05,502.5
10300,0.016582,4.960e-05,503.3
10320,0.017084,4.944e-05,504.2
10340,0.016412,4.928e-05,505.0
