step,loss,lr,elapsed_s
6440,0.027198,7.880e-05,299.3
6460,0.024705,7.867e-05,300.1
6480,0.025414,7.854e-05,300.9
6500,0.023573,7.840e-05,301.7
6520,0.022631,7.827e-05,302.9
6540,0.023459,7.814e-05,303.7
6560,0.020745,7.800e-05,304.5
6580,0.022680,7.787e-05,305.3
6600,0.026876,7.774e-05,306.1
6620,0.022553,7.760e-05,306.9
6640,0.023984,7.747e-05,307.8
6660,0.027561,7.733e-05,308.6
6680,0.023859,7.720e-05,309.4
6700,0.021269,7.706e-05,310.2
6720,0.022225,7.693e-05,311.0
6740,0.020985,7.679e-05,311.8
6760,0.024761,7.666e-05,312.6
6780,0.023027,7.652e-05,313.4
6800,0.027699,7.638e-05,314.2
6820,0.026031,7.625e-05,315.0
6840,0.025339,7.611e-05,315.8
6860,0.023452,7.597e-05,316.6
6880,0.022202,7.583e-05,317.4
6900,0.023099,7.569e-05,318.2
6920,0.024439,7.556e-05,319.0
6940,0.025588,7.542e-05,319.8
6960,0.022818,7.528e-05,320.6
6980,0.022934,7.514e-05,321.4
7000,0.025971,7.500e-05,322.2
7020,0.022111,7.486e-05,323.4
7040,0.024477,7.472e-05,324.2
7060,0.020267,7.458e-05,325.0
7080,0.023392,7.444e-05,325.8
7100,0.022509,7.430e-05,326.6
7120,0.022961,7.416e-05,327.4
7140,0.021171,7.402e-05,328.2
7160,0.024383,7.388e-05,329.0
7180,0.021396,7.373e-05,329.8
7200,0.022407,7.359e-05,330.6
7220,0.023262,7.345e-05,331.4
7240,0.021538,7.331e-05,332.2
7260,0.022238,7.316e-05,333.0
7280,0.021114,7.302e-05,333.8
7300,0.021764,7.288e-05,334.6
7320,0.023446,7.274e-05,335.4
7340,0.023289,7.259e-05,336.2
7360,0.024766,7.245e-05,337.0
7380,0.018426,7.230e-05,337.8
7400,0.020495,7.216e-05,338.6
7420,0.021223,7.202e-05,339.4
7440,0.022217,7.187e-05,340.2
7460,0.023768,7.173e-05,341.1
7480,0.024216,7.158e-05,341.9
7500,0.024369,7.143e-05,342.7
7520,0.024289,7.129e-05,343.9
7540,0.018382,7.114e-05,344.7
7560,0.019823,7.100e-05,345.6
7580,0.020330,7.085e-05,346.4
7600,0.021567,7.070e-05,347.2
7620,0.023408,7.056e-05,348.1
7640,0.022884,7.041e-05,348.9
7660,0.019677,7.026e-05,349.8
7680,0.020499,7.012e-05,350.6
7700,0.019519,6.997e-05,351.5
7720,0.020671,6.982e-05,352.3
7740,0.021111,6.967e-05,353.1
7760,0.025809,6.952e-05,354.0
7780,0.022356,6.938e-05,354.8
7800,0.021596,6.923e-05,355.6
7820,0.021676,6.908e-05,356.5
7840,0.022767,6.893e-05,357.3
7860,0.020512,6.878e-05,358.2
7880,0.023661,6.863e-05,359.0
7900,0.021455,6.848e-05,359.8
7920,0.020158,6.833e-05,360.7
7940,0.021071,6.818e-05,361.5
7960,0.019449,6.803e-05,362.4
7980,0.018893,6.788e-05,363.2
8000,0.019266,6.773e-05,364.0
8020,0.022073,6.758e-05,365.3
8040,0.020937,6.743e-05,366.1
8060,0.021915,6.728e-05,366.9
8080,0.017403,6.713e-05,367.8
8100,0.019963,6.697e-05,368.6
8120,0.022680,6.682e-05,369.5
8140,0.017265,6.667e-05,370.3
8160,0.019556,6.652e-05,371.1
8180,0.019480,6.637e-05,372.0
8200,0.016834,6.621e-05,372.8
8220,0.017839,6.606e-05,373.7
8240,0.018015,6.591e-05,374.5
8260,0.020163,6.576e-05,375.3
8280,0.016836,6.560e-05,376.2
8300,0.017708,6.545e-05,377.0
8320,0.019275,6.530e-05,377.8
8340,0.022172,6.514e-05,378.7
8360,0.020393,6.499e-05,379.5
8380,0.019218,6.484e-05,380.3
8400,0.017794,6.468e-05,381.1
8420,0.021463,6.453e-05,382.0
8440,0.020377,6.437e-05,382.8
8460,0.017928,6.422e-05,383.6
8480,0.016076,6.407e-05,384.4
8500,0.017588,6.391e-05,385.3
8520,0.016990,6.376e-05,386.5
8540,0.019189,6.360e-05,387.3
8560,0.017750,6.345e-05,388.1
8580,0.016885,6.329e-05,388.9
8600,0.017999,6.314e-05,389.8
