step,loss,lr,elapsed_s
5620,0.034145,8.393e-05,253.6
5640,0.029264,8.381e-05,254.5
5660,0.031386,8.370e-05,255.3
5680,0.030579,8.358e-05,256.1
5700,0.028008,8.346e-05,256.9
5720,0.029831,8.334e-05,257.8
5740,0.028714,8.322e-05,258.6
5760,0.030078,8.310e-05,259.4
5780,0.030178,8.297e-05,260.2
5800,0.030893,8.285e-05,261.1
5820,0.028156,8.273e-05,261.9
5840,0.027910,8.261e-05,262.7
5860,0.032192,8.249e-05,263.5
5880,0.032354,8.237e-05,264.3
5900,0.033658,8.224e-05,265.1
5920,0.029365,8.212e-05,265.9
5940,0.027959,8.200e-05,266.7
5960,0.027743,8.187e-05,267.5
5980,0.025550,8.175e-05,268.3
6000,0.027640,8.162e-05,269.1
6020,0.027909,8.150e-05,270.3
6040,0.031055,8.137e-05,271.1
6060,0.030179,8.125e-05,271.9
6080,0.023546,8.112e-05,272.7
6100,0.029005,8.099e-05,273.5
6120,0.026559,8.087e-05,274.3
6140,0.029635,8.074e-05,275.1
6160,0.024520,8.061e-05,275.9
6180,0.025016,8.049e-05,276.7
6200,0.027799,8.036e-05,277.5
6220,0.030764,8.023e-05,278.3
6240,0.027596,8.010e-05,279.1
6260,0.027462,7.997e-05,279.9
6280,0.027417,7.984e-05,280.7
6300,0.024290,7.971e-05,281.5
6320,0.025347,7.958e-05,282.3
6340,0.023022,7.945e-05,283.1
6360,0.025455,7.932e-05,283.9
6380,0.022163,7.919e-05,284.7
6400,0.022545,7.906e-05,285.5
6420,0.023939,7.893e-05,286.3
6440,0.027391,7.880e-05,287.1
6460,0.025347,7.867e-05,287.9
6480,0.025320,7.854e-05,288.7
6500,0.023768,7.840e-05,289.5
6520,0.023295,7.827e-05,290.7
6540,0.023416,7.814e-05,291.5
6560,0.023288,7.800e-05,292.3
6580,0.024379,7.787e-05,293.2
6600,0.026744,7.774e-05,294.0
6620,0.022412,7.760e-05,294.8
6640,0.022803,7.747e-05,295.6
6660,0.030066,7.733e-05,296.5
6680,0.024323,7.720e-05,297.3
6700,0.021380,7.706e-05,298.1
6720,0.022712,7.693e-05,298.9
6740,0.021242,7.679e-05,299.7
6760,0.025044,7.666e-05,300.5
6780,0.022357,7.652e-05,301.3
6800,0.026974,7.638e-05,302.2
6820,0.025436,7.625e-05,303.0
6840,0.025040,7.611e-05,303.8
6860,0.023511,7.597e-05,304.6
6880,0.022918,7.583e-05,305.4
6900,0.024990,7.569e-05,306.2
6920,0.023700,7.556e-05,307.0
6940,0.027159,7.542e-05,307.8
6960,0.022981,7.528e-05,308.6
6980,0.023419,7.514e-05,309.4
7000,0.025417,7.500e-05,310.2
7020,0.022363,7.486e-05,311.4
7040,0.027211,7.472e-05,312.2
7060,0.022598,7.458e-05,313.0
7080,0.023597,7.444e-05,313.8
7100,0.024448,7.430e-05,314.6
7120,0.024237,7.416e-05,315.4
7140,0.020946,7.402e-05,316.2
7160,0.022141,7.388e-05,317.0
7180,0.020569,7.373e-05,317.8
7200,0.022637,7.359e-05,318.6
7220,0.023822,7.345e-05,319.4
7240,0.022246,7.331e-05,320.2
7260,0.022044,7.316e-05,321.0
7280,0.021212,7.302e-05,321.8
7300,0.024648,7.288e-05,322.6
7320,0.024647,7.274e-05,323.4
7340,0.024000,7.259e-05,324.2
7360,0.026027,7.245e-05,325.0
