step,loss,lr,elapsed_s
5880,0.035121,8.237e-05,288.1
5900,0.032583,8.224e-05,289.0
5920,0.028858,8.212e-05,289.8
5940,0.025398,8.200e-05,290.6
5960,0.026939,8.187e-05,291.5
5980,0.027330,8.175e-05,292.3
6000,0.029935,8.162e-05,293.1
6020,0.028915,8.150e-05,294.4
6040,0.032797,8.137e-05,295.2
6060,0.033863,8.125e-05,296.0
6080,0.025163,8.112e-05,296.8
6100,0.034925,8.099e-05,297.7
6120,0.029011,8.087e-05,298.5
6140,0.029786,8.074e-05,299.3
6160,0.025022,8.061e-05,300.2
6180,0.025608,8.049e-05,301.0
6200,0.026837,8.036e-05,301.8
6220,0.031067,8.023e-05,302.6
6240,0.027008,8.010e-05,303.5
6260,0.029390,7.997e-05,304.3
6280,0.027563,7.984e-05,305.1
6300,0.023974,7.971e-05,305.9
6320,0.025683,7.958e-05,306.7
6340,0.024836,7.945e-05,307.6
6360,0.027609,7.932e-05,308.4
6380,0.022833,7.919e-05,309.2
6400,0.023048,7.906e-05,310.0
6420,0.025237,7.893e-05,310.8
6440,0.028835,7.880e-05,311.7
6460,0.025675,7.867e-05,312.5
6480,0.026442,7.854e-05,313.3
6500,0.024448,7.840e-05,314.2
6520,0.023522,7.827e-05,315.4
6540,0.025468,7.814e-05,316.3
6560,0.022006,7.800e-05,317.2
6580,0.023442,7.787e-05,318.0
6600,0.025909,7.774e-05,318.8
6620,0.022573,7.760e-05,319.7
6640,0.022824,7.747e-05,320.5
6660,0.030891,7.733e-05,321.3
6680,0.025748,7.720e-05,322.2
6700,0.022765,7.706e-05,323.0
6720,0.025279,7.693e-05,323.8
6740,0.022843,7.679e-05,324.6
6760,0.025658,7.666e-05,325.5
6780,0.023234,7.652e-05,326.3
6800,0.026763,7.638e-05,327.1
6820,0.025760,7.625e-05,327.9
6840,0.024819,7.611e-05,328.8
6860,0.024450,7.597e-05,329.6
6880,0.025016,7.583e-05,330.4
6900,0.026559,7.569e-05,331.3
6920,0.025075,7.556e-05,332.1
6940,0.028876,7.542e-05,332.9
6960,0.023515,7.528e-05,333.8
6980,0.023694,7.514e-05,334.6
7000,0.026768,7.500e-05,335.4
7020,0.022338,7.486e-05,336.7
7040,0.024287,7.472e-05,337.5
7060,0.020527,7.458e-05,338.3
7080,0.023391,7.444e-05,339.2
7100,0.022665,7.430e-05,340.0
7120,0.022880,7.416e-05,340.8
7140,0.022839,7.402e-05,341.6
7160,0.025757,7.388e-05,342.5
7180,0.020936,7.373e-05,343.3
7200,0.022692,7.359e-05,344.2
7220,0.023112,7.345e-05,345.0
7240,0.021224,7.331e-05,345.9
7260,0.021470,7.316e-05,346.7
7280,0.021398,7.302e-05,347.6
7300,0.022562,7.288e-05,348.4
7320,0.024011,7.274e-05,349.3
7340,0.021937,7.259e-05,350.1
7360,0.024493,7.245e-05,350.9
7380,0.018100,7.230e-05,351.7
7400,0.020184,7.216e-05,352.6
7420,0.021270,7.202e-05,353.4
7440,0.022288,7.187e-05,354.2
7460,0.023469,7.173e-05,355.0
7480,0.021263,7.158e-05,355.9
7500,0.024476,7.143e-05,356.7
7520,0.027913,7.129e-05,358.0
7540,0.019692,7.114e-05,358.8
7560,0.020006,7.100e-05,359.6
7580,0.019730,7.085e-05,360.5
7600,0.021675,7.070e-05,361.3
7620,0.022770,7.056e-05,362.2
7640,0.024121,7.041e-05,363.0
7660,0.020581,7.026e-05,363.9
7680,0.021722,7.012e-05,364.7
7700,0.020525,6.997e-05,365.5
7720,0.021524,6.982e-05,366.3
7740,0.021137,6.967e-05,367.2
7760,0.025136,6.952e-05,368.0
7780,0.022909,6.938e-05,368.8
7800,0.021690,6.923e-05,369.6
7820,0.020445,6.908e-05,370.4
7840,0.023321,6.893e-05,371.2
7860,0.023470,6.878e-05,372.0
7880,0.027360,6.863e-05,372.8
7900,0.024523,6.848e-05,373.6
7920,0.019572,6.833e-05,374.4
7940,0.021329,6.818e-05,375.2
7960,0.020283,6.803e-05,376.1
7980,0.019034,6.788e-05,376.9
8000,0.019664,6.773e-05,377.7
8020,0.021631,6.758e-05,379.1
8040,0.020724,6.743e-05,379.9
8060,0.021275,6.728e-05,380.7
8080,0.017490,6.713e-05,381.5
8100,0.019190,6.697e-05,382.4
8120,0.021982,6.682e-05,383.2
8140,0.016956,6.667e-05,384.0
8160,0.021921,6.652e-05,384.8
8180,0.019761,6.637e-05,385.7
8200,0.016789,6.621e-05,386.5
8220,0.018152,6.606e-05,387.3
8240,0.017421,6.591e-05,388.2
8260,0.020097,6.576e-05,389.0
8280,0.017759,6.560e-05,389.8
8300,0.017460,6.545e-05,390.6
8320,0.019335,6.530e-05,391.4
8340,0.021296,6.514e-05,392.3
8360,0.019616,6.499e-05,393.1
8380,0.020396,6.484e-05,393.9
8400,0.018357,6.468e-05,394.7
8420,0.022572,6.453e-05,395.6
8440,0.022092,6.437e-05,396.4
8460,0.019964,6.422e-05,397.2
8480,0.016504,6.407e-05,398.1
8500,0.017833,6.391e-05,398.9
8520,0.017607,6.376e-05,400.2
8540,0.017880,6.360e-05,401.0
8560,0.017361,6.345e-05,401.8
8580,0.016703,6.329e-05,402.6
8600,0.018078,6.314e-05,403.5
8620,0.019243,6.298e-05,404.3
8640,0.020299,6.282e-05,405.1
8660,0.017742,6.267e-05,406.0
8680,0.020560,6.251e-05,406.8
8700,0.019021,6.236e-05,407.7
8720,0.022896,6.220e-05,408.5
8740,0.019479,6.204e-05,409.4
8760,0.018680,6.189e-05,410.3
8780,0.018640,6.173e-05,411.1
8800,0.017517,6.157e-05,412.0
8820,0.016391,6.142e-05,412.8
8840,0.017495,6.126e-05,413.7
8860,0.021017,6.110e-05,414.5
8880,0.018109,6.095e-05,415.3
8900,0.019926,6.079e-05,416.2
8920,0.016217,6.063e-05,417.0
8940,0.015736,6.047e-05,417.8
8960,0.017915,6.032e-05,418.6
8980,0.016898,6.016e-05,419.5
9000,0.015636,6.000e-05,420.3
9020,0.016349,5.984e-05,421.5
9040,0.018042,5.969e-05,422.4
9060,0.017691,5.953e-05,423.2
9080,0.018883,5.937e-05,424.0
9100,0.018618,5.921e-05,424.8
9120,0.017883,5.905e-05,425.7
9140,0.018513,5.889e-05,426.5
9160,0.017209,5.874e-05,427.3
9180,0.018796,5.858e-05,428.1
9200,0.017978,5.842e-05,428.9
9220,0.015076,5.826e-05,429.8
9240,0.015739,5.810e-05,430.6
9260,0.015340,5.794e-05,431.4
9280,0.015584,5.778e-05,432.2
9300,0.016546,5.762e-05,433.1
9320,0.015832,5.746e-05,433.9
9340,0.015798,5.730e-05,434.7
9360,0.016617,5.714e-05,435.5
9380,0.015267,5.699e-05,436.4
9400,0.015676,5.683e-05,437.2
9420,0.016922,5.667e-05,438.0
9440,0.017599,5.651e-05,438.8
9460,0.017078,5.635e-05,439.7
9480,0.019687,5.619e-05,440.5
9500,0.018607,5.603e-05,441.3
9520,0.016166,5.587e-05,442.6
9540,0.014742,5.571e-05,443.4
9560,0.018392,5.555e-05,444.2
9580,0.016200,5.539e-05,445.1
9600,0.015009,5.523e-05,445.9
9620,0.018002,5.507e-05,446.8
9640,0.020904,5.491e-05,447.6
9660,0.017319,5.475e-05,448.4
9680,0.015126,5.459e-05,449.3
9700,0.017642,5.442e-05,450.1
9720,0.017409,5.426e-05,450.9
9740,0.014397,5.410e-05,451.7
9760,0.016228,5.394e-05,452.5
9780,0.017767,5.378e-05,453.4
9800,0.016022,5.362e-05,454.2
9820,0.017515,5.346e-05,455.0
9840,0.018509,5.330e-05,455.8
9860,0.016328,5.314e-05,456.6
9880,0.013841,5.298e-05,457.5
9900,0.016209,5.282e-05,458.3
9920,0.015542,5.266e-05,459.1
9940,0.014427,5.250e-05,459.9
9960,0.013361,5.234e-05,460.7
9980,0.014422,5.217e-05,461.6
10000,0.014425,5.201e-05,462.4
10020,0.014599,5.185e-05,463.6
10040,0.015555,5.169e-05,464.5
10060,0.015876,5.153e-05,465.3
10080,0.016802,5.137e-05,466.1
10100,0.015839,5.121e-05,466.9
10120,0.015448,5.105e-05,467.8
10140,0.014545,5.089e-05,468.6
10160,0.014864,5.072e-05,469.4
10180,0.013824,5.056e-05,470.2
10200,0.015654,5.040e-05,471.0
10220,0.016102,5.024e-05,471.9
10240,0.016381,5.008e-05,472.7
10260,0.015562,4.992e-05,473.5
10280,0.015546,4.976e-05,474.4
10300,0.016199,4.960e-05,475.2
10320,0.014577,4.944e-05,476.0
10340,0.014475,4.928e-05,476.8
10360,0.013701,4.911e-05,477.6
10380,0.015256,4.895e-05,478.5
10400,0.015801,4.879e-05,479.4
10420,0.016084,4.863e-05,480.3
10440,0.015312,4.847e-05,481.2
10460,0.016549,4.831e-05,482.1
10480,0.015275,4.815e-05,483.0
10500,0.015279,4.799e-05,483.8
10520,0.013528,4.783e-05,485.1
10540,0.014713,4.766e-05,486.0
10560,0.013199,4.750e-05,486.8
10580,0.014369,4.734e-05,487.7
10600,0.013698,4.718e-05,488.5
10620,0.015255,4.702e-05,489.4
10640,0.014591,4.686e-05,490.3
10660,0.014714,4.670e-05,491.1
10680,0.014686,4.654e-05,492.0
10700,0.015456,4.638e-05,492.9
10720,0.016598,4.622e-05,493.7
10740,0.017161,4.606e-05,494.6
10760,0.013390,4.590e-05,495.5
10780,0.015828,4.574e-05,496.3
10800,0.012946,4.558e-05,497.2
10820,0.012239,4.541e-05,498.1
10840,0.015611,4.525e-05,498.9
10860,0.016895,4.509e-05,499.8
10880,0.014578,4.493e-05,500.6
10900,0.013186,4.477e-05,501.5
10920,0.013553,4.461e-05,502.4
10940,0.013085,4.445e-05,503.2
10960,0.016004,4.429e-05,504.1
10980,0.013707,4.413e-05,505.0
11000,0.015316,4.397e-05,505.8
11020,0.013837,4.381e-05,507.1
11040,0.013935,4.365e-05,508.0
11060,0.012141,4.349e-05,508.8
11080,0.013803,4.333e-05,509.7
11100,0.012999,4.317e-05,510.5
11120,0.013288,4.301e-05,511.3
11140,0.013049,4.286e-05,512.2
11160,0.012970,4.270e-05,513.0
11180,0.014268,4.254e-05,513.9
11200,0.012953,4.238e-05,514.7
11220,0.014641,4.222e-05,515.6
11240,0.012957,4.206e-05,516.4
11260,0.012885,4.190e-05,517.2
11280,0.013660,4.174e-05,518.1
11300,0.014749,4.158e-05,519.0
11320,0.015801,4.142e-05,519.8
11340,0.012515,4.126e-05,520.7
11360,0.012140,4.111e-05,521.6
11380,0.014762,4.095e-05,522.4
11400,0.013019,4.079e-05,523.3
11420,0.012724,4.063e-05,524.1
11440,0.014477,4.047e-05,525.0
11460,0.015953,4.031e-05,525.9
11480,0.013356,4.016e-05,526.7
11500,0.011944,4.000e-05,527.6
11520,0.013034,3.984e-05,529.0
11540,0.014313,3.968e-05,529.8
11560,0.012443,3.953e-05,530.7
11580,0.011693,3.937e-05,531.5
11600,0.014559,3.921e-05,532.4
11620,0.012820,3.905e-05,533.2
11640,0.011495,3.890e-05,534.1
11660,0.013363,3.874e-05,534.9
11680,0.011881,3.858e-05,535.8
11700,0.012642,3.843e-05,536.6
11720,0.013974,3.827e-05,537.5
11740,0.013374,3.811e-05,538.3
11760,0.012050,3.796e-05,539.2
11780,0.016034,3.780e-05,540.0
11800,0.011889,3.764e-05,540.9
11820,0.012818,3.749e-05,541.7
11840,0.015120,3.733e-05,542.5
11860,0.012580,3.718e-05,543.4
11880,0.011285,3.702e-05,544.2
11900,0.012484,3.686e-05,545.1
11920,0.014188,3.671e-05,546.0
11940,0.016100,3.655e-05,546.8
11960,0.013152,3.640e-05,547.7
11980,0.014600,3.624e-05,548.6
12000,0.013913,3.609e-05,549.4
12020,0.014055,3.593e-05,550.7
12040,0.011208,3.578e-05,551.6
12060,0.012516,3.563e-05,552.5
12080,0.011309,3.547e-05,553.3
12100,0.012601,3.532e-05,554.2
12120,0.011879,3.516e-05,555.1
12140,0.012201,3.501e-05,555.9
12160,0.011929,3.486e-05,556.8
12180,0.013955,3.470e-05,557.7
12200,0.015731,3.455e-05,558.5
12220,0.013488,3.440e-05,559.4
12240,0.014244,3.424e-05,560.2
12260,0.012709,3.409e-05,561.1
12280,0.012987,3.394e-05,561.9
12300,0.012112,3.379e-05,562.8
12320,0.012031,3.363e-05,563.7
12340,0.016120,3.348e-05,564.5
12360,0.012223,3.333e-05,565.4
12380,0.010925,3.318e-05,566.2
12400,0.012356,3.303e-05,567.1
12420,0.011656,3.287e-05,568.0
12440,0.011907,3.272e-05,568.8
12460,0.011973,3.257e-05,569.7
12480,0.011516,3.242e-05,570.6
12500,0.012828,3.227e-05,571.4
12520,0.012747,3.212e-05,572.7
12540,0.010296,3.197e-05,573.6
12560,0.011672,3.182e-05,574.5
12580,0.011957,3.167e-05,575.3
12600,0.011730,3.152e-05,576.2
12620,0.011271,3.137e-05,577.1
12640,0.014938,3.122e-05,577.9
12660,0.012624,3.107e-05,578.8
12680,0.011512,3.092e-05,579.6
12700,0.012736,3.077e-05,580.5
12720,0.011992,3.062e-05,581.4
12740,0.013017,3.048e-05,582.2
12760,0.011276,3.033e-05,583.1
12780,0.010523,3.018e-05,584.0
12800,0.010531,3.003e-05,584.8
12820,0.010985,2.988e-05,585.7
12840,0.012818,2.974e-05,586.5
12860,0.010948,2.959e-05,587.3
12880,0.013574,2.944e-05,588.2
12900,0.010931,2.930e-05,589.0
12920,0.011601,2.915e-05,589.9
12940,0.011417,2.900e-05,590.7
12960,0.010898,2.886e-05,591.6
12980,0.011414,2.871e-05,592.4
13000,0.009955,2.857e-05,593.5
13020,0.009883,2.842e-05,595.5
13040,0.011647,2.827e-05,596.3
13060,0.010573,2.813e-05,597.2
13080,0.013396,2.798e-05,598.0
13100,0.013094,2.784e-05,598.9
13120,0.013558,2.770e-05,599.7
13140,0.011851,2.755e-05,600.6
13160,0.010502,2.741e-05,601.6
13180,0.011047,2.726e-05,602.5
13200,0.009744,2.712e-05,603.4
13220,0.012759,2.698e-05,604.2
13240,0.011132,2.684e-05,605.1
13260,0.010436,2.669e-05,606.0
13280,0.010197,2.655e-05,606.9
13300,0.010644,2.641e-05,607.7
13320,0.010194,2.627e-05,608.6
13340,0.010623,2.612e-05,609.5
13360,0.010898,2.598e-05,610.4
13380,0.013963,2.584e-05,611.3
13400,0.012300,2.570e-05,612.2
13420,0.012528,2.556e-05,613.1
13440,0.012188,2.542e-05,613.9
13460,0.009788,2.528e-05,614.7
13480,0.010612,2.514e-05,615.6
13500,0.011938,2.500e-05,616.4
13520,0.011991,2.486e-05,617.6
13540,0.010620,2.472e-05,618.5
13560,0.011637,2.458e-05,619.3
13580,0.010772,2.444e-05,620.1
13600,0.010802,2.431e-05,620.9
13620,0.010616,2.417e-05,621.8
13640,0.011032,2.403e-05,622.6
13660,0.009380,2.389e-05,623.4
13680,0.009548,2.375e-05,624.2
13700,0.010651,2.362e-05,625.0
13720,0.010641,2.348e-05,625.8
13740,0.010002,2.334e-05,626.7
13760,0.010728,2.321e-05,627.5
13780,0.010116,2.307e-05,628.3
13800,0.010287,2.294e-05,629.1
13820,0.009672,2.280e-05,629.9
13840,0.010107,2.267e-05,630.8
13860,0.011088,2.253e-05,631.6
13880,0.012382,2.240e-05,632.5
13900,0.011109,2.226e-05,633.3
13920,0.010699,2.213e-05,634.1
13940,0.011175,2.200e-05,634.9
13960,0.009098,2.186e-05,635.8
13980,0.010936,2.173e-05,636.6
14000,0.010372,2.160e-05,637.4
14020,0.012553,2.146e-05,638.7
14040,0.010511,2.133e-05,639.5
14060,0.012160,2.120e-05,640.3
14080,0.011257,2.107e-05,641.2
14100,0.010234,2.094e-05,642.0
14120,0.009707,2.081e-05,642.8
14140,0.010492,2.068e-05,643.6
14160,0.009537,2.055e-05,644.5
14180,0.010693,2.042e-05,645.3
14200,0.010187,2.029e-05,646.1
14220,0.009364,2.016e-05,647.0
14240,0.009566,2.003e-05,647.8
14260,0.010477,1.990e-05,648.6
14280,0.011051,1.977e-05,649.5
14300,0.011105,1.964e-05,650.4
14320,0.010611,1.951e-05,651.2
14340,0.010327,1.939e-05,652.1
14360,0.011715,1.926e-05,652.9
14380,0.009890,1.913e-05,653.7
14400,0.009608,1.901e-05,654.5
14420,0.009122,1.888e-05,655.3
14440,0.009184,1.875e-05,656.2
14460,0.011940,1.863e-05,657.0
14480,0.010595,1.850e-05,657.8
14500,0.010976,1.838e-05,658.6
14520,0.010635,1.825e-05,659.9
14540,0.010949,1.813e-05,660.7
14560,0.010252,1.800e-05,661.5
14580,0.009648,1.788e-05,662.3
14600,0.009270,1.776e-05,663.2
14620,0.008666,1.763e-05,664.0
14640,0.008891,1.751e-05,664.8
14660,0.009843,1.739e-05,665.7
14680,0.010033,1.727e-05,666.5
14700,0.011975,1.715e-05,667.3
14720,0.009826,1.703e-05,668.2
14740,0.010651,1.690e-05,669.0
