step,loss,lr,elapsed_s
13020,0.009991,2.842e-05,585.1
13040,0.012169,2.827e-05,586.0
13060,0.010325,2.813e-05,586.8
13080,0.012569,2.798e-05,587.6
13100,0.012159,2.784e-05,588.4
13120,0.013812,2.770e-05,589.3
13140,0.011423,2.755e-05,590.1
13160,0.010771,2.741e-05,590.9
13180,0.010721,2.726e-05,591.8
13200,0.009492,2.712e-05,592.6
13220,0.011245,2.698e-05,593.5
13240,0.010983,2.684e-05,594.3
13260,0.010268,2.669e-05,595.1
13280,0.010450,2.655e-05,596.0
13300,0.010679,2.641e-05,596.8
13320,0.010259,2.627e-05,597.6
13340,0.010230,2.612e-05,598.5
13360,0.010348,2.598e-05,599.3
13380,0.012977,2.584e-05,600.1
13400,0.012283,2.570e-05,600.9
13420,0.013325,2.556e-05,601.8
13440,0.011903,2.542e-05,602.6
13460,0.010790,2.528e-05,603.4
13480,0.010881,2.514e-05,604.2
13500,0.012759,2.500e-05,605.1
13520,0.012210,2.486e-05,606.3
13540,0.010979,2.472e-05,607.1
13560,0.011282,2.458e-05,608.0
13580,0.011146,2.444e-05,608.8
13600,0.011076,2.431e-05,609.6
13620,0.010555,2.417e-05,610.5
13640,0.010527,2.403e-05,611.3
13660,0.009511,2.389e-05,612.1
13680,0.009536,2.375e-05,612.9
13700,0.010584,2.362e-05,613.7
13720,0.011621,2.348e-05,614.6
13740,0.010619,2.334e-05,615.4
13760,0.010942,2.321e-05,616.3
13780,0.010629,2.307e-05,617.1
13800,0.010481,2.294e-05,617.9
13820,0.009794,2.280e-05,618.7
13840,0.010186,2.267e-05,619.6
13860,0.011129,2.253e-05,620.4
13880,0.012117,2.240e-05,621.2
13900,0.010955,2.226e-05,622.0
13920,0.011241,2.213e-05,622.9
13940,0.011615,2.200e-05,623.7
13960,0.009521,2.186e-05,624.5
13980,0.011543,2.173e-05,625.4
14000,0.010430,2.160e-05,626.2
14020,0.011971,2.146e-05,627.5
14040,0.010491,2.133e-05,628.3
14060,0.012192,2.120e-05,629.1
14080,0.011312,2.107e-05,629.9
14100,0.010321,2.094e-05,630.8
14120,0.010163,2.081e-05,631.6
14140,0.010895,2.068e-05,632.4
14160,0.009555,2.055e-05,633.3
14180,0.010869,2.042e-05,634.1
14200,0.010386,2.029e-05,634.9
14220,0.010033,2.016e-05,635.8
14240,0.009511,2.003e-05,636.6
14260,0.010101,1.990e-05,637.5
14280,0.010924,1.977e-05,638.3
14300,0.010591,1.964e-05,639.1
14320,0.010834,1.951e-05,639.9
14340,0.010639,1.939e-05,640.8
14360,0.011007,1.926e-05,641.6
14380,0.009791,1.913e-05,642.4
14400,0.009335,1.901e-05,643.2
14420,0.009094,1.888e-05,644.1
14440,0.009221,1.875e-05,645.1
14460,0.011423,1.863e-05,646.0
14480,0.010402,1.850e-05,646.8
14500,0.010400,1.838e-05,647.7
14520,0.010446,1.825e-05,649.0
14540,0.011270,1.813e-05,649.8
14560,0.009857,1.800e-05,650.7
14580,0.009431,1.788e-05,651.5
14600,0.009337,1.776e-05,652.4
14620,0.008739,1.763e-05,653.2
14640,0.009147,1.751e-05,654.0
14660,0.009846,1.739e-05,654.9
14680,0.010266,1.727e-05,655.7
14700,0.012735,1.715e-05,656.5
14720,0.009971,1.703e-05,657.4
